"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Pull Up",,"",1,"normal",,3,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Pull Up",,"",2,"normal",,3,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Decline Push Up",,"",0,"normal",,12,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Decline Push Up",,"",1,"normal",,12,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Decline Push Up",,"",2,"normal",,12,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Decline Push Up",,"",3,"normal",,11,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Negative Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Negative Pull Up",,"",1,"normal",,5,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Negative Pull Up",,"",2,"normal",,5,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Overhead Press (Dumbbell)",,"",0,"normal",20,15,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Overhead Press (Dumbbell)",,"",1,"normal",20,15,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Overhead Press (Dumbbell)",,"",2,"normal",20,18,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Goblet Squat",,"",0,"normal",20,8,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Goblet Squat",,"",1,"normal",20,8,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Goblet Squat",,"",2,"normal",20,8,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Lateral Raise (Dumbbell)",,"",0,"normal",20,8,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Lateral Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Lateral Raise (Dumbbell)",,"",3,"normal",17.5,12,,,
"Afternoon workout 💪","29 Dec 2025, 18:52","29 Dec 2025, 20:23","","Lateral Raise (Dumbbell)",,"",4,"normal",17.5,12,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Pull Up",,"",1,"normal",,3,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Pull Up",,"",2,"normal",,3,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Negative Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Negative Pull Up",,"",1,"normal",,4,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Negative Pull Up",,"",2,"normal",,4,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Push Up",,"",0,"normal",,10,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Push Up",,"",1,"normal",,10,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Push Up",,"",2,"normal",,10,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Push Up",,"",3,"normal",,10,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Goblet Squat",,"Pause reps, hold for 3 at the bottom",0,"normal",20,5,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Goblet Squat",,"Pause reps, hold for 3 at the bottom",1,"normal",20,5,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Goblet Squat",,"Pause reps, hold for 3 at the bottom",2,"normal",20,5,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Lateral Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Hammer Curl (Dumbbell)",,"",0,"normal",20,15,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Hammer Curl (Dumbbell)",,"",1,"normal",20,15,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Hammer Curl (Dumbbell)",,"",2,"normal",20,15,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Triceps Extension (Dumbbell)",,"",0,"normal",20,15,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Triceps Extension (Dumbbell)",,"",1,"normal",20,20,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Triceps Extension (Dumbbell)",,"",2,"normal",20,20,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Overhead Press (Dumbbell)",,"",0,"normal",20,12,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Overhead Press (Dumbbell)",,"",1,"normal",20,12,,,
"Afternoon workout 💪","25 Dec 2025, 18:34","25 Dec 2025, 20:06","","Overhead Press (Dumbbell)",,"",2,"normal",20,12,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Pull Up",,"",1,"normal",,3,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Pull Up",,"",2,"normal",,3,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Negative Pull Up",,"",0,"normal",,4,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Negative Pull Up",,"",1,"normal",,3,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Negative Pull Up",,"",2,"normal",,3,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Decline Push Up",,"",0,"normal",,12,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Decline Push Up",,"",1,"normal",,12,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Decline Push Up",,"",2,"normal",,12,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Decline Push Up",,"",3,"normal",,10,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Goblet Squat",,"",0,"normal",17.5,10,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Goblet Squat",,"",1,"normal",30,10,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Goblet Squat",,"",2,"normal",30,10,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Goblet Squat",,"",3,"normal",30,5,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Chin Up",0,"",0,"normal",,3,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Chin Up",0,"",1,"normal",,3,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Chin Up",0,"",2,"normal",,3,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Diamond Push Up",0,"",0,"normal",,8,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Diamond Push Up",0,"",1,"normal",,8,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Diamond Push Up",0,"",2,"normal",,5,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","23 Dec 2025, 17:13","23 Dec 2025, 18:30","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Incline Bench Press (Barbell)",,"",0,"normal",45,5,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Incline Bench Press (Barbell)",,"",1,"normal",45,5,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Incline Bench Press (Barbell)",,"",2,"normal",45,5,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Incline Bench Press (Barbell)",,"",3,"normal",40,6,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Pull Up",0,"",0,"normal",,3,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Pull Up",0,"",1,"normal",,3,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Pull Up",0,"",2,"normal",,3,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Pull Up (Assisted)",0,"",0,"normal",10,2,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Pull Up (Assisted)",0,"",1,"normal",15,3,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Pull Up (Assisted)",0,"",2,"normal",15,3,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Squat (Barbell)",,"",0,"normal",50,5,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Squat (Barbell)",,"",1,"normal",50,5,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Squat (Barbell)",,"",2,"normal",50,6,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Lateral Raise (Dumbbell)",,"",0,"normal",20,12,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Lateral Raise (Dumbbell)",,"",1,"normal",20,12,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Lateral Raise (Dumbbell)",,"",2,"normal",20,12,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Bent Over Row (Barbell)",,"",0,"normal",45,5,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Bent Over Row (Barbell)",,"",1,"normal",45,6,,,
"Afternoon workout 💪","21 Dec 2025, 16:17","21 Dec 2025, 17:05","","Bent Over Row (Barbell)",,"",2,"normal",45,6,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Pull Up",0,"",0,"normal",,3,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Pull Up",0,"",1,"normal",,3,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Pull Up (Assisted)",0,"",0,"normal",10,2,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Pull Up (Assisted)",0,"",1,"normal",10,2,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Pull Up (Assisted)",,"",0,"normal",10,5,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Pull Up (Assisted)",,"",1,"normal",10,5,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Incline Bench Press (Barbell)",,"",0,"normal",45,4,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Incline Bench Press (Barbell)",,"",1,"normal",45,4,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Incline Bench Press (Barbell)",,"",2,"normal",45,4,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Squat (Barbell)",,"",0,"normal",50,5,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Squat (Barbell)",,"",1,"normal",50,5,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Lateral Raise (Dumbbell)",,"",0,"normal",20,12,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Lateral Raise (Dumbbell)",,"",1,"normal",20,12,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Lateral Raise (Dumbbell)",,"",2,"normal",20,12,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Leg Press (Machine)",,"",0,"normal",45,8,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Leg Press (Machine)",,"",1,"normal",45,8,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Seated Row (Machine)",,"",0,"normal",120,5,,,
"Evening workout 🏋️","17 Dec 2025, 20:11","17 Dec 2025, 21:27","","Seated Row (Machine)",,"",1,"normal",120,5,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Pull Up",0,"",0,"normal",,3,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Pull Up",0,"",1,"normal",,3,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Pull Up",0,"",2,"normal",,3,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Pull Up",0,"",3,"normal",,2,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Pull Up (Assisted)",0,"",0,"normal",10,3,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Pull Up (Assisted)",0,"",1,"normal",10,2,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Pull Up (Assisted)",0,"",2,"normal",10,2,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Pull Up (Assisted)",0,"",3,"normal",15,2,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Incline Bench Press (Smith Machine)",,"",0,"normal",47.5,5,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Incline Bench Press (Smith Machine)",,"",1,"normal",47.5,6,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Incline Bench Press (Smith Machine)",,"",2,"normal",47.5,6,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Incline Bench Press (Smith Machine)",,"",3,"normal",47.5,5,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Leg Press (Machine)",,"",0,"normal",90,5,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Leg Press (Machine)",,"",1,"normal",90,5,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Leg Press (Machine)",,"",2,"normal",90,5,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Leg Press (Machine)",,"",3,"normal",90,5,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Lat Pulldown (Cable)",,"Neutral grip",0,"normal",130,5,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Lat Pulldown (Cable)",,"Neutral grip",1,"normal",130,5,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Chest Dip",,"",0,"normal",,4,,,
"Evening workout 🏋️","11 Dec 2025, 18:24","11 Dec 2025, 19:53","","Chest Dip",,"",1,"normal",,3,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Pull Up",0,"",0,"normal",,3,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Pull Up",0,"",1,"normal",,3,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Pull Up",0,"",2,"normal",,2,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Pull Up",0,"",3,"normal",,2,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Pull Up (Assisted)",0,"",0,"normal",10,2,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Pull Up (Assisted)",0,"",1,"normal",10,2,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Pull Up (Assisted)",0,"",2,"normal",10,2,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Pull Up (Assisted)",0,"",3,"normal",10,2,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Deadlift (Barbell)",,"",0,"normal",60,5,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Deadlift (Barbell)",,"",1,"normal",75,5,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Deadlift (Barbell)",,"",2,"normal",75,5,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Shoulder Press (Dumbbell)",,"",0,"normal",40,5,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Shoulder Press (Dumbbell)",,"",1,"normal",40,5,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Shoulder Press (Dumbbell)",,"",2,"normal",40,5,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Shoulder Press (Dumbbell)",,"",3,"normal",40,5,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Seated Row (Machine)",1,"",0,"normal",120,6,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Seated Row (Machine)",1,"",1,"normal",120,6,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Seated Row (Machine)",1,"",2,"normal",120,5,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Chest Dip (Assisted)",1,"",0,"normal",15,6,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Chest Dip (Assisted)",1,"",1,"normal",15,6,,,
"Morning workout ☀️","9 Dec 2025, 10:07","9 Dec 2025, 11:13","","Chest Dip (Assisted)",1,"",2,"normal",15,6,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Pull Up",0,"",0,"normal",,3,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Pull Up",0,"",1,"normal",,3,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Pull Up",0,"",2,"normal",,3,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Pull Up",0,"",3,"normal",,2,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Pull Up (Assisted)",0,"",0,"normal",10,2,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Pull Up (Assisted)",0,"",1,"normal",10,2,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Pull Up (Assisted)",0,"",2,"normal",10,2,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Pull Up (Assisted)",0,"",3,"normal",10,2,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Incline Bench Press (Smith Machine)",,"",0,"normal",45,5,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Incline Bench Press (Smith Machine)",,"",1,"normal",45,6,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Incline Bench Press (Smith Machine)",,"",2,"normal",45,6,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Incline Bench Press (Smith Machine)",,"",3,"normal",45,6,,,
"Afternoon workout 💪","7 Dec 2025, 14:35","7 Dec 2025, 15:12","Had to cut short","Squat (Barbell)",,"",0,"normal",50,5,,,
"Evening workout 🏋️","3 Dec 2025, 20:53","3 Dec 2025, 21:33","Getting some movment after long day of traveling","Pull Up",,"",0,"normal",,3,,,
"Evening workout 🏋️","3 Dec 2025, 20:53","3 Dec 2025, 21:33","Getting some movment after long day of traveling","Pull Up",,"",1,"normal",,3,,,
"Evening workout 🏋️","3 Dec 2025, 20:53","3 Dec 2025, 21:33","Getting some movment after long day of traveling","Lat Pulldown (Cable)",,"",0,"normal",130,4,,,
"Evening workout 🏋️","3 Dec 2025, 20:53","3 Dec 2025, 21:33","Getting some movment after long day of traveling","Lat Pulldown (Cable)",,"",1,"normal",130,4,,,
"Evening workout 🏋️","3 Dec 2025, 20:53","3 Dec 2025, 21:33","Getting some movment after long day of traveling","Incline Bench Press (Smith Machine)",,"",0,"normal",45,5,,,
"Evening workout 🏋️","3 Dec 2025, 20:53","3 Dec 2025, 21:33","Getting some movment after long day of traveling","Incline Bench Press (Smith Machine)",,"",1,"normal",45,5,,,
"Evening workout 🏋️","3 Dec 2025, 20:53","3 Dec 2025, 21:33","Getting some movment after long day of traveling","Incline Bench Press (Smith Machine)",,"",2,"normal",45,5,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Pull Up",0,"",0,"normal",,3,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Pull Up",0,"",1,"normal",,3,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Pull Up",0,"",2,"normal",,2,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Pull Up",0,"",3,"normal",,2,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Negative Pull Up",0,"",0,"normal",,2,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Negative Pull Up",0,"",1,"normal",,2,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Negative Pull Up",0,"",2,"normal",,2,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Negative Pull Up",0,"",3,"normal",,2,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Decline Push Up",,"",0,"normal",,10,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Decline Push Up",,"",1,"normal",,10,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Decline Push Up",,"",2,"normal",,12,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Decline Push Up",,"",3,"normal",,12,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Bulgarian Split Squat",,"",0,"normal",15,6,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Bulgarian Split Squat",,"",1,"normal",15,7,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Bulgarian Split Squat",,"",2,"normal",15,7,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Lateral Raise (Dumbbell)",,"",0,"normal",17.5,15,,,
"Afternoon workout 💪","27 Nov 2025, 18:31","27 Nov 2025, 19:40","","Lateral Raise (Dumbbell)",,"",1,"normal",17.5,15,,,
